fas_id,course_code,course_title,department,rating,hours_per_week,num_students,semester,num_semesters_offered,rating_category,workload_category,size_category
122616,HISTSCI 2953,"Bioethics, Law, and the Life Sciences 001",HISTSCI,3.94,6.23,22,2024Spring,1,Satisfactory,Moderate,Medium
122625,HEB 97,Sophomore Tutorial in Human Evolutionary Biology 004,HEB,4.8,5.8,6,2025Spring,3,Excellent,Moderate,Small
122674,HAA 310A,Methods and Theory of Art History 001,HAA,4.33,7.75,10,2024Fall,3,Good,Moderate,Small
122679,AFVS 107,Studies of the Built North American Environment since 1580 1,AFVS,4.87,5.36,19,2024Fall,2,Excellent,Moderate,Medium
122708,MICROBI 213,Social Issues in Biology 001,MICROBI,4.22,3.88,20,2025Spring,2,Good,Light,Medium
122718,HISTSCI 2985,"Science, Power and Politics 001",HISTSCI,4.47,7.93,18,2024Fall,3,Good,Moderate,Medium
122752,ECON 970,Tutorial - Sophomore Year T01,ECON,4.36,7.2,10,2025Spring,6,Good,Moderate,Small
122813,COMPSCI 2620,Introduction to Distributed Computing 001,COMPSCI,4.13,8.21,107,2025Spring,2,Good,Heavy,Large
122814,RUSS 114,"Fourth-Year Russian: Language, Ethnicity, and Diversity in Russia 001",RUSS,4.67,10.67,8,2023Fall,2,Excellent,Heavy,Small
122818,PHYSICS 268AR,Information Theory for Physicists 001,PHYSICS,3.45,5.27,21,2022Fall,1,Below Average,Moderate,Medium
122846,NEURO 91,Laboratory Research 001,NEURO,4.76,11.5,48,2025Spring,6,Excellent,Heavy,Medium
122847,NEURO 99,Thesis research 001,NEURO,4.88,15.08,42,2025Spring,4,Excellent,Heavy,Medium
122848,HIST 2272,The Soviet Union: Seminar 01,HIST,5.0,12.0,9,2024Fall,2,Excellent,Heavy,Small
122850,GOV 1008,Introduction to Geographic Information Systems 001,GOV,4.36,5.68,30,2024Fall,3,Good,Moderate,Medium
122852,GOV 1009,Advanced Geographical Information Systems Workshop 001,GOV,4.0,4.17,17,2025Spring,3,Good,Moderate,Medium
122855,ENG-SCI 271R,Topics in Mixed-Signal Integrated Circuits 001,ENG-SCI,5.0,5.25,7,2023Fall,2,Excellent,Moderate,Small
122906,TDM 112R,Advanced Acting: Contemporary Texts 001,TDM,5.0,6.8,11,2025Spring,3,Excellent,Moderate,Small
122907,RUSS AA,Elementary Russian I 001,RUSS,4.8,9.25,6,2024Fall,1,Excellent,Heavy,Small
122910,AFRAMER 10,Introduction to African American Studies 001,AFRAMER,4.11,5.47,24,2024Fall,2,Good,Moderate,Medium
122916,RELIGION 2002,Contemporary Conversations in the Study of Religion: Seminar 001,RELIGION,3.4,3.75,9,2024Fall,2,Below Average,Light,Small
122930,PHYSICS 253A,Quantum Field Theory I 001,PHYSICS,4.75,19.68,32,2024Fall,3,Excellent,Heavy,Medium
122943,MATH 101,"Sets, Groups and Geometry 001",MATH,3.83,8.39,27,2025Spring,6,Satisfactory,Heavy,Medium
122980,WOMGEN 98S,Tutorial - Junior Year: Research and Methods 001,WOMGEN,4.67,6.5,9,2025Spring,3,Excellent,Moderate,Small
122988,WOMGEN 1170,"Power to the People: Black Power, Radical Feminism, and Gay Liberation, 1955-1975 001",WOMGEN,4.6,3.1,13,2023Fall,1,Excellent,Light,Small
122989,PHIL 97,Tutorial I 004,PHIL,4.23,4.27,8,2025Spring,4,Good,Moderate,Small
123003,ECON 1420,American Economic Policy 001,ECON,4.37,4.15,49,2023Fall,2,Good,Moderate,Medium
123022,CHEM 100R,Experimental Chemistry and Chemical Biology LAB,CHEM,4.89,4.44,10,2024Spring,4,Excellent,Moderate,Small
123033,ECON 1123,Introduction to Econometrics 001,ECON,3.74,8.46,186,2025Spring,6,Satisfactory,Heavy,Large
123045,SANSKRIT 101A,Elementary Sanskrit 001,SANSKRIT,4.29,7.0,9,2024Fall,3,Good,Moderate,Small
123051,PERSIAN AA,Elementary Persian I 001,PERSIAN,4.33,6.5,8,2024Fall,3,Good,Moderate,Small
123076,PLSH AA,Elementary Polish I 001,PLSH,4.67,7.17,6,2024Fall,1,Excellent,Moderate,Small
123080,TDM 130R,Directing 1,TDM,4.78,7.89,9,2024Spring,2,Excellent,Moderate,Small
123092,PHIL 167,"Privacy, Security, Connectivity 001",PHIL,3.14,3.29,16,2023Fall,2,Below Average,Light,Medium
123098,HIST 72F,East European Identities: Russia and Ukraine 01,HIST,4.56,6.22,13,2024Spring,1,Excellent,Moderate,Small
123102,GHHP 99,Research in Global Health and Health Policy 001,GHHP,4.83,3.6,9,2025Spring,3,Excellent,Light,Small
123105,ECON 3004,Graduate Student Workshop in Economic History 001,ECON,5.0,0,11,2025Spring,4,Excellent,Light,Small
123126,CHEM 40,Inorganic Chemistry LEC,CHEM,4.31,7.0,54,2025Spring,3,Good,Moderate,Large
123195,ANTHRO 1131,Archaeology of Harvard Yard II: Laboratory Methods and Analysis 001,ANTHRO,4.36,3.2,12,2024Spring,1,Good,Light,Small
123211,MATH 130,Classical Geometry 001,MATH,3.67,6.65,27,2025Spring,2,Satisfactory,Moderate,Medium
123212,MATH 132,Differential Topology 001,MATH,3.3,10.64,16,2025Spring,3,Below Average,Heavy,Medium
123220,AFVS 158AR,Sensory Ethnography 1 1,AFVS,4.0,16.67,9,2024Spring,1,Good,Heavy,Small
123227,MATH 114,"Analysis of Function Spaces, Measure and Integration 001",MATH,4.57,6.99,84,2024Fall,3,Excellent,Moderate,Large
123232,MATH 221,Commutative Algebra 001,MATH,4.75,11.75,8,2024Fall,3,Excellent,Heavy,Small
123238,MATH 222,Lie Groups and Lie Algebras 001,MATH,4.78,9.75,24,2025Spring,3,Excellent,Heavy,Medium
123239,MATH 223A,Algebraic Number Theory 001,MATH,4.83,13.67,17,2023Fall,1,Excellent,Heavy,Medium
123242,MATH 229,Introduction to Analytic Number Theory 001,MATH,4.0,7.2,8,2024Spring,1,Good,Moderate,Small
123243,MATH 231A,Algebraic Topology 001,MATH,4.27,10.9,13,2024Fall,3,Good,Heavy,Small
123271,MCB 145,Neurobiology of Perception and Decision Making 001,MCB,4.5,7.08,23,2024Fall,2,Excellent,Moderate,Medium
123272,MCB 146,Experience-Based Brain Development: Causes and Consequences 001,MCB,4.0,3.5,46,2023Spring,1,Good,Light,Medium
123305,PSY 1750,"Free Will, Responsibility, and Law 001",PSY,4.78,8.89,13,2024Fall,2,Excellent,Heavy,Small
123351,ENG-SCI 273,Optics and Photonics 001,ENG-SCI,4.22,11.11,16,2025Spring,3,Good,Heavy,Medium
123375,GOV 2710,International Relations: Field Seminar 001,GOV,4.71,10.86,11,2024Fall,3,Excellent,Heavy,Small
123398,HISTSCI 100,Knowing the World: An Introduction to the History of Science 001,HISTSCI,4.3,4.06,65,2024Fall,3,Good,Moderate,Large
123425,GREEK 129,Dionysus and Greek Tragedy: Euripides' Bacchae 001,GREEK,4.83,4.33,7,2023Fall,1,Excellent,Moderate,Small
123433,MATH 231BR,Advanced Algebraic Topology 001,MATH,4.8,12.0,18,2025Spring,3,Excellent,Heavy,Medium
123435,AFRAMER 197,"Poverty, Race, and Health 001",AFRAMER,4.72,4.67,38,2024Fall,2,Excellent,Moderate,Medium
123439,LING 115,Phonological Theory I 001,LING,3.6,8.25,6,2023Fall,2,Satisfactory,Heavy,Small
123441,MATH 232AR,Introduction to Algebraic Geometry I 001,MATH,4.17,14.5,18,2024Fall,3,Good,Heavy,Medium
123443,GOV 51,Data Analysis and Politics 001,GOV,4.54,8.0,22,2025Spring,3,Excellent,Moderate,Medium
123444,MATH 232BR,Introduction to Algebraic Geometry II 001,MATH,5.0,12.2,22,2024Spring,2,Excellent,Heavy,Medium
123448,LING 132,Psychosemantics 001,LING,4.38,5.71,11,2024Fall,1,Good,Moderate,Small
123501,GOV 94DN,Mapping Social and Environmental Space 001,GOV,4.6,4.0,12,2023Spring,1,Excellent,Moderate,Small
123580,ENG-SCI 252R,Advanced Topics in Robotics Research 001,ENG-SCI,4.75,6.75,9,2025Spring,2,Excellent,Moderate,Small
123590,AFRAMER 97,Sophomore Tutorial: Understanding Race and Racism 001,AFRAMER,4.83,3.6,8,2025Spring,3,Excellent,Light,Small
123591,AFRAMER 11,Introduction to African Studies 001,AFRAMER,4.6,10.2,7,2024Fall,3,Excellent,Heavy,Small
123611,LING 117R,Linguistic Field Methods 01,LING,4.5,3.5,5,2024Fall,2,Excellent,Light,Small
123623,COMPSCI 61,Systems Programming and Machine Organization 001,COMPSCI,3.96,14.28,254,2024Fall,3,Satisfactory,Heavy,Large
123625,LATIN 129,Latin Inscriptions and Graffiti 001,LATIN,4.75,6.13,15,2023Fall,1,Excellent,Moderate,Medium
123658,FYSEMR 22I,The Science of Sailing 01,FYSEMR,5.0,1.78,12,2024Fall,2,Excellent,Light,Small
123662,APMTH 121,Introduction to Optimization: Models and Methods 001,APMTH,4.22,7.78,74,2024Fall,3,Good,Moderate,Large
123674,LIFESCI 2,Evolutionary Human Physiology and Anatomy 001,LIFESCI,4.14,9.57,105,2024Fall,3,Good,Heavy,Large
123680,MATH 1A,Introduction to Calculus 001,MATH,4.21,9.61,42,2025Spring,6,Good,Heavy,Medium
123710,LING 250,Old Church Slavonic 001,LING,4.75,9.5,7,2023Fall,1,Excellent,Heavy,Small
123790,HIND-URD 123,"Bollywood and Beyond: Commercial Cinema, Language and Culture in South Asia 001",HIND-URD,4.56,6.14,19,2025Spring,2,Excellent,Moderate,Medium
123833,LPS A,Foundational Chemistry and Biology LEC,LPS,3.99,7.91,191,2024Fall,3,Satisfactory,Moderate,Large
123837,MCB 195,Foundations of Systems Biology and Biological Engineering 001,MCB,5.0,3.8,8,2025Spring,3,Excellent,Light,Small
123849,ECON 2040,Experimental Economics 001,ECON,5.0,5.78,14,2024Fall,2,Excellent,Moderate,Small
123850,LING 108,Introduction to Historical Linguistics 001,LING,4.64,3.09,11,2023Fall,1,Excellent,Light,Small
123852,MODGRK 100,Advanced Modern Greek: Introduction to Modern Greek Literature 001,MODGRK,5.0,2.14,9,2023Spring,1,Excellent,Light,Small
123858,ESPP 90N,Addressing the Global Climate Crisis: Challenges for Both Developed and Developing Economies 001,ESPP,4.0,2.33,10,2024Fall,3,Good,Light,Small
123880,COMPLIT 264,Thinking and Writing Transculturally SEM,COMPLIT,4.5,5.17,13,2024Spring,1,Excellent,Moderate,Small
123893,ECON 1050,"Strategy, Conflict, and Cooperation 001",ECON,4.38,5.79,23,2025Spring,3,Good,Moderate,Medium
123934,ENGLISH CALR,Advanced Screenwriting: Workshop 001,ENGLISH,4.71,4.57,12,2025Spring,2,Excellent,Moderate,Small
123941,PSY 1,Introduction to Psychological Science 001,PSY,4.0,4.38,80,2025Spring,6,Good,Moderate,Large
123963,JAPAN 140B,Advanced Modern Japanese 001,JAPAN,5.0,6.63,8,2025Spring,2,Excellent,Moderate,Small
123964,SOC-STD 10B,Introduction to Social Studies 001,SOC-STD,4.43,8.04,96,2025Spring,3,Good,Heavy,Large
123971,COMPSCI 79,Design of Useful and Usable Interactive Systems 001,COMPSCI,4.08,6.84,93,2023Fall,2,Good,Moderate,Large
123973,PSY 18,Psychopathology 18,PSY,4.74,4.34,143,2025Spring,3,Excellent,Moderate,Large
124043,KOREAN 120B,Intermediate Korean 001,KOREAN,4.6,6.8,14,2025Spring,3,Excellent,Moderate,Small
124050,CLS-STDY 97B,Introduction to the Ancient Roman World 001,CLS-STDY,4.46,7.23,18,2025Spring,3,Good,Moderate,Medium
124063,RELIGION 1803,Exploring the Quran 1,RELIGION,4.67,5.5,11,2024Fall,1,Excellent,Moderate,Small
124076,ECON 2726,Theoretical and Empirical Perspectives on Entrepreneurship and Innovation 001,ECON,4.25,5.63,14,2025Spring,3,Good,Moderate,Small
124093,GERMAN 10AB,Beginning German (Intensive) 001,GERMAN,4.8,9.75,12,2025Spring,4,Excellent,Heavy,Small
124099,ASTRON 201,Astrophysical Fluids & Plasmas 001,ASTRON,4.4,5.2,10,2025Spring,2,Good,Moderate,Small
124105,RUSS 103,Third-Year Russian II 001,RUSS,4.5,7.5,8,2025Spring,3,Excellent,Moderate,Small
124108,PHYSICS 123,Laboratory Electronics 001,PHYSICS,4.86,9.14,12,2024Fall,2,Excellent,Heavy,Small
124109,MICROBI 210,"Microbial Sciences: Chemistry, Ecology and Evolution 001",MICROBI,4.14,5.29,10,2025Spring,3,Good,Moderate,Small
124127,GENED 1093,"Who Lives, Who Dies, Who Cares? Reimagining Global Health 001",GENED,4.15,3.27,159,2023Fall,2,Good,Light,Large
124134,ECON 2010A,Economic Theory 001,ECON,4.0,15.11,26,2024Fall,3,Good,Heavy,Medium
124139,ECON 2010B,Economic Theory 001,ECON,4.16,9.56,26,2025Spring,3,Good,Heavy,Medium
124154,PHYSICS 15C,Wave Phenomena 001,PHYSICS,4.12,5.41,24,2025Spring,6,Good,Moderate,Medium
124213,HIST 1026,Rise and Fall of Postwar Japan 01,HIST,4.6,7.6,16,2024Fall,1,Excellent,Moderate,Medium
124235,CHNSE 130XA,Pre-Advanced Modern Chinese for High-Proficiency Learners 001,CHNSE,5.0,6.17,8,2024Fall,3,Excellent,Moderate,Small
124237,CHNSE BB,Elementary Modern Chinese 001,CHNSE,4.82,6.91,18,2025Spring,3,Excellent,Moderate,Medium
124238,CHNSE 130XB,Pre-Advanced Modern Chinese for High-Proficiency Learners 002,CHNSE,4.8,5.4,9,2025Spring,3,Excellent,Moderate,Small
124240,KOREAN BB,Elementary Korean 001,KOREAN,4.57,5.0,13,2025Spring,3,Excellent,Moderate,Small
124258,JAPAN BB,Elementary Japanese 001,JAPAN,5.0,8.33,12,2025Spring,3,Excellent,Heavy,Small
124296,KOREAN BA,Elementary Korean 001,KOREAN,4.86,8.33,11,2024Fall,3,Excellent,Heavy,Small
124297,HIST 2968,History and Economics: Proseminar 01,HIST,4.0,4.56,17,2023Fall,1,Good,Moderate,Medium
124312,CHEM 20,Organic Chemistry LEC,CHEM,4.66,11.23,68,2025Spring,3,Excellent,Heavy,Large
124332,FRENCH 15,Intensive Beginning French: Parisian Culture & Life 001,FRENCH,4.6,7.6,6,2025Spring,3,Excellent,Moderate,Small
124352,MATH 297X,Geometry and complexity theory 001,MATH,4.33,6.2,20,2024Fall,1,Good,Moderate,Medium
124364,COMPSCI 1710,Visualization 001,COMPSCI,4.15,10.71,62,2024Fall,3,Good,Heavy,Large
124385,HAA 100R,Sophomore Excursion Course 001,HAA,4.75,4.25,13,2025Spring,3,Excellent,Moderate,Small
124404,HIST 1700,The History of Sub-Saharan Africa to 1860 01,HIST,4.6,7.0,10,2024Spring,2,Excellent,Moderate,Small
124414,GOV 10,Foundations of Political Theory 001,GOV,4.64,6.36,24,2025Spring,3,Excellent,Moderate,Medium
124495,HIST 82F,The Origins of the Cold War: The Yalta Conference (1945) 01,HIST,4.69,6.54,15,2024Fall,3,Excellent,Moderate,Medium
124506,HIST 1270,Frontiers of Europe: Ukraine since 1500 001,HIST,4.75,7.88,11,2024Fall,3,Excellent,Moderate,Small
124524,PORTUG 40,Advanced Portuguese I: Images of Brazil through Contemporary Cinema 001,PORTUG,4.8,4.8,8,2024Fall,2,Excellent,Moderate,Small
124534,CHNSLIT 229R,Topics in Early Medieval Literature 01,CHNSLIT,4.67,9.0,11,2024Fall,2,Excellent,Heavy,Small
124633,HAA 12M,Monuments of Islamic Architecture 001,HAA,4.75,4.13,17,2022Fall,1,Excellent,Moderate,Medium
124652,CHNSLIT 248,Modern Chinese Literature: Theory and Practice: Seminar 01,CHNSLIT,4.67,9.25,10,2023Fall,1,Excellent,Heavy,Small
124708,RELIGION 1615,Bhagavad Gita and Its Greatest Commentary 1,RELIGION,4.38,4.0,11,2025Spring,1,Good,Moderate,Small
124723,APPHY 235,Chemistry in Materials Science and Engineering 001,APPHY,4.5,7.67,10,2024Fall,3,Excellent,Moderate,Small
124754,LING 99B,Tutorial - Senior Year 001,LING,4.75,16.0,8,2024Spring,2,Excellent,Heavy,Small
124775,GOV 94IA,Sino-US Relations in an Era of Rising Chinese Power 001,GOV,4.78,5.44,10,2025Spring,2,Excellent,Moderate,Small
124780,GOV 2001,Quantitative Social Science Methods I 001,GOV,4.15,7.46,19,2025Spring,3,Good,Moderate,Medium
124788,PHIL 8,Self and World: Early Modern Philosophy 001,PHIL,4.5,6.88,73,2025Spring,2,Excellent,Moderate,Large
124803,ANTHRO 2856,"Ethnography, Biography, The Novel, and Film: Anthropology of Emotional and Moral Experience 001",ANTHRO,4.88,13.2,11,2024Fall,1,Excellent,Heavy,Small
124817,MCB 129,"The Brain: Development, Plasticity and Disease 0001",MCB,4.24,5.13,49,2024Fall,1,Good,Moderate,Medium
124836,GOV 2034,"Ethics, Economics, and Law 001",GOV,5.0,5.8,6,2022Fall,1,Excellent,Moderate,Small
124879,RELIGION 1059,Who Needs God? Rethinking God in Light of Hindu and Christian Theologies 01,RELIGION,4.4,3.75,8,2022Fall,1,Good,Light,Small
124899,MCB 291,"Genetics, Genomics and Evolutionary Biology 001",MCB,2.33,2.67,17,2023Spring,1,Below Average,Light,Medium
124900,MCB 292,"Cellular Biology, Neurobiology and Developmental Biology 001",MCB,3.75,3.0,15,2023Fall,2,Satisfactory,Light,Medium
124901,MCB 293,"Biochemistry, Chemical and Structural Biology 001",MCB,3.25,3.75,15,2024Spring,2,Below Average,Light,Medium
124905,CHEM 301HFA,Scientific Teaching and Communications: Practicum RR,CHEM,4.18,2.27,33,2024Fall,3,Good,Light,Medium
124933,ECON 2330,History and Human Capital 001,ECON,5.0,5.1,20,2024Spring,2,Excellent,Moderate,Medium
124966,ASTRON 200,Radiative Processes in Astrophysics 001,ASTRON,3.0,8.43,12,2024Fall,3,Below Average,Heavy,Small
124969,CLS-STDY 165,Ancient Medicine 001,CLS-STDY,4.09,3.71,36,2025Spring,2,Good,Light,Medium
124982,SPANSH 10,"Introduction to the Spanish-speaking World I: Histories, Cultures, and Traditions. 001",SPANSH,5.0,5.4,8,2025Spring,6,Excellent,Moderate,Small
125011,SPANSH 20,Intermediate Spanish: Language and Culture in the Hispanic World 001,SPANSH,3.5,6.3,14,2025Spring,6,Satisfactory,Moderate,Small
125014,SPANSH 40,Advanced Spanish Language I: Viewing the Hispanic World 001,SPANSH,5.0,3.75,16,2025Spring,6,Excellent,Light,Medium
125049,HIST 1024,The British Empire 001,HIST,4.71,3.61,74,2023Fall,2,Excellent,Light,Large
125058,SPANSH 11,"Introduction to the Spanish-speaking World II: Social, Cultural, and Sustainability Topics 001",SPANSH,4.2,3.22,15,2025Spring,6,Good,Light,Medium
125061,ITAL 11,Beginning Italian II - Parliamo Italiano! The Art & Craft of Italy 001,ITAL,4.67,8.0,9,2025Spring,5,Excellent,Moderate,Small
125089,SOCIOL 2205,Sociological Research Design 001,SOCIOL,4.57,8.0,12,2024Fall,2,Excellent,Moderate,Small
125097,HIST 3920A,Colloquium on Teaching and Professional Practices 001,HIST,4.0,1.33,12,2024Fall,2,Good,Light,Small
125125,RELIGION 55,Denying and Defending God: Classic Texts of Modern Western Religious Thought 1,RELIGION,5.0,4.83,7,2024Spring,1,Excellent,Moderate,Small
125185,SCRB 190,"Understanding Aging: Degeneration, Regeneration, and the Scientific Search for the Fountain of Youth 01",SCRB,4.43,3.08,29,2024Fall,3,Good,Light,Medium
125186,GENED 1057,Poetry Without Borders 001,GENED,3.69,4.17,57,2024Spring,1,Satisfactory,Moderate,Large
125200,SCRB 167,Stem Cell Therapeutics: Exploring the Science and the Patient Experience 01,SCRB,4.54,4.27,19,2025Spring,3,Excellent,Moderate,Medium
125211,GOV 94OA,Inequality and American Democracy 001,GOV,4.5,7.43,11,2025Spring,3,Excellent,Moderate,Small
125212,MUSIC 51A,Analyzing Tonal Music I 001,MUSIC,3.89,4.76,25,2024Fall,3,Satisfactory,Moderate,Medium
125213,MUSIC 51B,Theory Ib 001,MUSIC,3.5,4.5,11,2023Spring,1,Satisfactory,Moderate,Small
125216,GENED 1097,"Tradition, Performance, and Culture 001",GENED,3.3,4.86,36,2022Fall,1,Below Average,Moderate,Medium
125227,EXPOS 40,Public Speaking Practicum 003,EXPOS,4.95,3.51,14,2025Spring,6,Excellent,Light,Small
125262,BIOSTAT 238,Principles and Advanced Topics in Clinical Trials 001,BIOSTAT,2.83,7.17,9,2023Spring,1,Below Average,Moderate,Small
125372,ECON 2410A,Macro-Finance: Rational and Behavioral 001,ECON,4.67,7.25,23,2025Spring,3,Excellent,Moderate,Medium
125374,ENG-SCI 301,SEAS Teaching Practicum 001,ENG-SCI,4.4,1.0,7,2023Spring,1,Good,Light,Small
125380,ENG-SCI 231,Energy Technology 001,ENG-SCI,4.21,10.64,16,2025Spring,2,Good,Heavy,Medium
125396,MATH 18A,Multivariable Calculus for Social Sciences 001,MATH,4.43,9.36,20,2024Fall,3,Good,Heavy,Medium
125407,COMPSCI 1050,Privacy and Technology 001,COMPSCI,4.72,6.13,47,2024Fall,3,Excellent,Moderate,Medium
125496,GENED 1159,American Capitalism 001,GENED,4.06,5.0,93,2024Spring,1,Good,Moderate,Large
125517,HIST 74N,U.S. History: Major Themes in the Twentieth Century 01,HIST,4.43,5.57,12,2024Spring,2,Good,Moderate,Small
125538,COMPLIT 154,"Music, Literature, and the Voice LEC",COMPLIT,4.57,5.57,39,2025Spring,1,Excellent,Moderate,Medium
125573,GOV 94EK,Globalization and Private Governance 001,GOV,4.5,3.92,16,2024Fall,3,Excellent,Light,Medium
125588,ANTHRO 1080,American History Before Columbus 001,ANTHRO,4.4,2.79,21,2024Spring,1,Good,Light,Medium
125611,GENED 1042,Anime as Global Popular Culture 001,GENED,4.13,5.0,34,2025Spring,3,Good,Moderate,Medium
125614,ANTHRO 2250A,Proseminar in Archaeology 001,ANTHRO,4.33,8.67,6,2022Fall,1,Good,Heavy,Small
125615,JAPNLIT 162,"Girl Culture, Media, and Japan 01",JAPNLIT,4.83,4.5,10,2024Spring,1,Excellent,Moderate,Small
125650,MES 299B,Master's Thesis - Middle Eastern Studies 001,MES,3.67,14.0,6,2025Spring,1,Satisfactory,Heavy,Small
125656,PHYSICS 129,Energy Science 001,PHYSICS,4.29,7.54,17,2024Spring,1,Good,Moderate,Medium
125694,CHNSHIS 253,Topics in Late Imperial History 01,CHNSHIS,4.89,16.14,19,2024Fall,1,Excellent,Heavy,Medium
125716,ECON 1425,Political Economics 001,ECON,5.0,8.57,18,2025Spring,3,Excellent,Heavy,Medium
125790,LING 104,Word Structure 001,LING,4.71,5.14,9,2024Fall,2,Excellent,Moderate,Small
125800,SCRB 10,Human Developmental and Regenerative Biology 001,SCRB,4.29,9.41,38,2024Fall,3,Good,Heavy,Medium
125803,NEURO 180,"Development, Plasticity, and Regeneration in the Mammalian Brain 001",NEURO,4.31,5.5,19,2024Fall,1,Good,Moderate,Medium
125804,SCRB 91R,Introduction to Research 001,SCRB,4.38,14.38,15,2023Fall,1,Good,Heavy,Medium
125813,JAPAN 210A,Reading Scholarly Japanese for Students of Chinese and Korean 001,JAPAN,4.6,6.67,6,2023Fall,1,Excellent,Moderate,Small
125825,CELLBIO 212,Biology of the Cancer Cell: From Molecular Mechanisms to Therapeutic Implications 0001,CELLBIO,4.38,2.46,28,2025Spring,2,Good,Light,Medium
125860,GOV 1092,Progressive Alternatives: Institutional Reconstruction Now 001,GOV,3.89,3.44,14,2024Spring,2,Satisfactory,Light,Small
125880,ASTRON 100,Methods of Observational Astronomy 001,ASTRON,4.75,8.75,6,2025Spring,3,Excellent,Heavy,Small
125881,ASTRON 110,Exoplanets 001,ASTRON,4.75,6.67,19,2024Fall,2,Excellent,Moderate,Medium
125883,ASTRON 130,Cosmology 1,ASTRON,4.75,4.81,20,2024Fall,2,Excellent,Moderate,Medium
